Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-23 00:00:00-05:00,128.7761906679344,129.03926690688297,127.43151930755751,127.60691833496094,88223700,0.0,0.0
2020-12-24 00:00:00-05:00,127.95766733547217,130.0428738137408,127.74329906375385,128.5910186767578,54930100,0.0,0.0
2020-12-28 00:00:00-05:00,130.55931944043445,133.82353697075987,130.09159867672324,133.190185546875,124486200,0.0,0.0
2020-12-29 00:00:00-05:00,134.5153498347467,135.236393246922,130.9003346955004,131.41676330566406,121047300,0.0,0.0
2020-12-30 00:00:00-05:00,132.1086267541331,132.50813272871576,129.98443549687033,130.29624938964844,96452100,0.0,0.0
2020-12-31 00:00:00-05:00,130.6470123311244,131.2901172342019,128.34743726674927,129.2926025390625,99116600,0.0,0.0
2021-01-04 00:00:00-05:00,130.101379847628,130.18907193395324,123.51445970417282,126.09661102294922,143301900,0.0,0.0
2021-01-05 00:00:00-05:00,125.58992448101938,128.36695957300432,125.14169569112941,127.6556396484375,97664900,0.0,0.0
2021-01-06 00:00:00-05:00,124.44985429829092,127.69459465788168,123.14415983466812,123.35852813720703,155088000,0.0,0.0
2021-01-07 00:00:00-05:00,125.07346559980046,128.25974454135618,124.58626762143851,127.56791687011719,109578200,0.0,0.0
2021-01-08 00:00:00-05:00,129.03926675065185,129.2341578626651,126.89559833144519,128.66900634765625,105158200,0.0,0.0
2021-01-11 00:00:00-05:00,125.88221911439801,126.8371230123308,125.20988350887804,125.6775894165039,100384500,0.0,0.0
2021-01-12 00:00:00-05:00,125.20987551647978,126.36940903829134,123.61186680500131,125.502197265625,91951100,0.0,0.0
2021-01-13 00:00:00-05:00,125.46328802087098,128.08441698546628,125.20021167084063,127.53875732421875,88636800,0.0,0.0
2021-01-14 00:00:00-05:00,127.451013562091,127.64588980955337,125.46323718090288,125.60940551757812,90221800,0.0,0.0
2021-01-15 00:00:00-05:00,125.48272113383378,126.88585381359638,123.7482973680449,123.88471221923828,111598500,0.0,0.0
2021-01-19 00:00:00-05:00,124.508306955484,125.41450287420925,123.68981796754613,124.5570297241211,90757300,0.0,0.0
2021-01-20 00:00:00-05:00,125.36581064769301,129.09774963934194,125.25862647781936,128.64952087402344,104319500,0.0,0.0
2021-01-21 00:00:00-05:00,130.3741822074859,136.0938817254987,130.1695525142569,133.36557006835938,120150900,0.0,0.0
2021-01-22 00:00:00-05:00,132.7906739013892,136.26927444924834,131.56294040290453,135.50924682617188,114459400,0.0,0.0
2021-01-25 00:00:00-05:00,139.40680365573613,141.37507231722816,133.04398588629473,139.26063537597656,157611700,0.0,0.0
2021-01-26 00:00:00-05:00,139.92324336849194,140.60531745751035,137.75033002105468,139.4945068359375,98390600,0.0,0.0
2021-01-27 00:00:00-05:00,139.7576013848175,140.60533595593498,136.81493637532154,138.4226837158203,140843800,0.0,0.0
2021-01-28 00:00:00-05:00,135.94771521998626,138.35447419549072,133.19991174456135,133.57992553710938,142621100,0.0,0.0
2021-01-29 00:00:00-05:00,132.3522064767238,133.2389103783543,126.8761058794983,128.581298828125,177523800,0.0,0.0
2021-02-01 00:00:00-05:00,130.32547623427098,131.9137466089755,127.57767214071629,130.7054901123047,106239800,0.0,0.0
2021-02-02 00:00:00-05:00,132.25476545115475,132.81991691760996,131.16344668453948,131.53372192382812,83305400,0.0,0.0
2021-02-03 00:00:00-05:00,132.2840133435427,132.29376682043633,130.1890676099028,130.5106201171875,89880900,0.0,0.0
2021-02-04 00:00:00-05:00,132.8101805826387,133.8820072844467,131.14395684543172,133.8722686767578,84183100,0.0,0.0
2021-02-05 00:00:00-05:00,134.033283551068,134.1015854508509,132.57925865202728,133.45751953125,75693800,0.205,0.0
2021-02-08 00:00:00-05:00,132.74515775495385,133.65270793576502,131.6619613464302,133.60391235351562,71297200,0.0,0.0
2021-02-09 00:00:00-05:00,133.32088673165194,134.55046970081816,132.56949146196018,132.72561645507812,76774200,0.0,0.0
2021-02-10 00:00:00-05:00,133.18426522390598,133.68195923048688,131.15449145334966,132.12059020996094,73046600,0.0,0.0
2021-02-11 00:00:00-05:00,132.61830831642197,133.09648125599304,130.53975325125631,131.86691284179688,64280000,0.0,0.0
2021-02-12 00:00:00-05:00,131.10574623455432,132.257244658681,130.46168022259064,132.10110473632812,60145100,0.0,0.0
2021-02-16 00:00:00-05:00,132.21818684146174,132.72561913740805,129.58337464875356,129.97372436523438,80576300,0.0,0.0
2021-02-17 00:00:00-05:00,128.08057622514062,129.0271538654206,126.34356083975098,127.68047332763672,97918500,0.0,0.0
2021-02-18 00:00:00-05:00,126.08008757945029,126.86077223279327,124.33331888275549,126.5777816772461,96856700,0.0,0.0
2021-02-19 00:00:00-05:00,127.09500031772555,127.5536520589352,125.6897707183022,126.73392486572266,87668800,0.0,0.0
2021-02-22 00:00:00-05:00,124.91881659012454,126.5875301611266,122.56701700171384,122.95735931396484,103916400,0.0,0.0
2021-02-23 00:00:00-05:00,120.7714369236387,123.65019713865051,115.53110938005393,122.82072448730469,158273000,0.0,0.0
2021-02-24 00:00:00-05:00,121.92294077973033,122.52796420280912,119.27838298052396,122.32303619384766,111039900,0.0,0.0
2021-02-25 00:00:00-05:00,121.66923290454905,123.40624834822879,117.62920604594376,118.0683364868164,148199500,0.0,0.0
2021-02-26 00:00:00-05:00,119.62969515081251,121.83512279314837,118.27326144324365,118.33181762695312,164560400,0.0,0.0
2021-03-01 00:00:00-05:00,120.76168897682948,124.84075076896436,119.82487191939815,124.70413208007812,116307900,0.0,0.0
2021-03-02 00:00:00-05:00,125.30916402931615,125.61167577926304,121.99126560430425,122.0986099243164,102260900,0.0,0.0
2021-03-03 00:00:00-05:00,121.79610408542001,122.67437250675799,118.89782201758517,119.11251068115234,112966300,0.0,0.0
2021-03-04 00:00:00-05:00,118.80997834389994,120.61530301450836,115.75556433244158,117.22909545898438,178155000,0.0,0.0
2021-03-05 00:00:00-05:00,118.05857574839611,118.99539275523834,114.73091692483256,118.48794555664062,153766600,0.0,0.0
2021-03-08 00:00:00-05:00,118.00979962296303,118.07810897497683,113.40377632957288,113.55015563964844,154376600,0.0,0.0
2021-03-09 00:00:00-05:00,116.1556711821871,119.11250177531362,115.92146876906158,118.16592407226562,129525800,0.0,0.0
2021-03-10 00:00:00-05:00,118.75143154135017,119.2198363292163,116.56551771410868,117.08272552490234,111943300,0.0,0.0
2021-03-11 00:00:00-05:00,119.58089611241735,120.23471511713066,118.33180683620104,119.01490020751953,103026500,0.0,0.0
2021-03-12 00:00:00-05:00,117.4925843785623,118.24398715605516,116.28252996168703,118.10736846923828,88105100,0.0,0.0
2021-03-15 00:00:00-04:00,118.47818777651618,121.00564073101157,117.51208899403603,120.99588012695312,92403800,0.0,0.0
2021-03-16 00:00:00-04:00,122.66458542743165,124.14788454004912,121.70825469904881,122.53772735595703,115227900,0.0,0.0
2021-03-17 00:00:00-04:00,121.05444515870833,122.82073491932013,119.38573166517871,121.74729919433594,111932600,0.0,0.0
2021-03-18 00:00:00-04:00,119.91268106136539,120.20543961497017,117.41450253253255,117.61943054199219,121229700,0.0,0.0
2021-03-19 00:00:00-04:00,117.00464516374609,118.49769739055492,116.78995655293399,117.09246826171875,185549500,0.0,0.0
2021-03-22 00:00:00-04:00,117.42427276940472,120.87878973760397,117.35596342731434,120.4103775024414,111912300,0.0,0.0
2021-03-23 00:00:00-04:00,120.35184141166212,121.23986295215124,119.19057502893875,119.58091735839844,95467100,0.0,0.0
2021-03-24 00:00:00-04:00,119.8541349180161,119.93220486001856,117.17054208424707,117.19005584716797,88530500,0.0,0.0
2021-03-25 00:00:00-04:00,116.65335360086424,118.72216260318802,116.12639260654137,117.67799377441406,98844700,0.0,0.0
2021-03-26 00:00:00-04:00,117.44379427923147,118.54651187519468,116.04832553149886,118.28302764892578,94071200,0.0,0.0
2021-03-29 00:00:00-04:00,118.71241046141134,119.61995321991907,117.81462830863143,118.45868682861328,80819200,0.0,0.0
2021-03-30 00:00:00-04:00,117.2095819531143,117.49257992082933,115.98976697770112,117.00465393066406,85671900,0.0,0.0
2021-03-31 00:00:00-04:00,118.7123990051535,120.53723750663126,118.22447299809998,119.20032501220703,118323800,0.0,0.0
2021-04-01 00:00:00-04:00,120.67385099174045,121.1812907100269,119.5320985965673,120.02978515625,75089100,0.0,0.0
2021-04-05 00:00:00-04:00,120.87880081066227,123.1135029854138,120.09811616226364,122.85977935791016,88651200,0.0,0.0
2021-04-06 00:00:00-04:00,123.44528283557895,124.06006693940361,122.61581009211896,123.16228485107422,80171300,0.0,0.0
2021-04-07 00:00:00-04:00,122.79147173791083,124.8309990566897,122.11813140531842,124.81148529052734,83466700,0.0,0.0
2021-04-08 00:00:00-04:00,125.83608912328931,127.24131812556128,125.41647998833378,127.21204376220703,88844600,0.0,0.0
2021-04-09 00:00:00-04:00,126.66559142580684,129.82734234724018,126.34355848189794,129.78831481933594,106686700,0.0,0.0
2021-04-12 00:00:00-04:00,129.31990535224077,129.6419382844939,127.47554575138676,128.07081604003906,91420000,0.0,0.0
2021-04-13 00:00:00-04:00,129.2418559434714,131.40824882078488,128.74416183713194,131.1837921142578,91266500,0.0,0.0
2021-04-14 00:00:00-04:00,131.68148427288168,131.74003301621525,128.48069058786155,128.8417510986328,87222800,0.0,0.0
2021-04-15 00:00:00-04:00,130.5885182593821,131.7400164409198,130.41285716116144,131.25209045410156,89347100,0.0,0.0
2021-04-16 00:00:00-04:00,131.05693729907884,131.41799780371278,130.06156400836352,130.92031860351562,84922400,0.0,0.0
2021-04-19 00:00:00-04:00,130.2859926417197,132.1986690764981,130.12009959176393,131.58387756347656,94264200,0.0,0.0
2021-04-20 00:00:00-04:00,131.75955677302224,132.2572359912941,128.6270649312646,129.8956756591797,94812300,0.0,0.0
2021-04-21 00:00:00-04:00,129.16380466316036,130.5202386977521,128.1294036585496,130.27627563476562,68847100,0.0,0.0
2021-04-22 00:00:00-04:00,129.8273498266732,130.91054619483594,128.2367211149233,128.75392150878906,84566500,0.0,0.0
2021-04-23 00:00:00-04:00,128.9686026596944,131.85711621347775,128.9686026596944,131.07644653320312,78657500,0.0,0.0
2021-04-26 00:00:00-04:00,131.5741564734911,131.7985983145687,130.33481998608113,131.46681213378906,66905100,0.0,0.0
2021-04-27 00:00:00-04:00,131.7497836551319,132.1401334204204,130.87152274129448,131.14476013183594,66015800,0.0,0.0
2021-04-28 00:00:00-04:00,131.06667685708592,131.7595383135996,129.86638309275443,130.35430908203125,107760100,0.0,0.0
2021-04-29 00:00:00-04:00,133.174532153205,133.7600493468008,129.25160269288304,130.25672912597656,151101000,0.0,0.0
2021-04-30 00:00:00-04:00,128.59778738715457,130.3348029182655,127.90494074098223,128.2855224609375,109839500,0.0,0.0
2021-05-03 00:00:00-04:00,128.85150570899668,130.83249918610892,128.64658510502326,129.3394317626953,75135100,0.0,0.0
2021-05-04 00:00:00-04:00,128.02204534993695,128.31480397164984,123.64046385614857,124.7626953125,137564700,0.0,0.0
2021-05-05 00:00:00-04:00,126.08008114657817,127.29989620196363,124.87978730136861,125.00665283203125,84000900,0.0,0.0
2021-05-06 00:00:00-04:00,124.80172333933865,126.61680882445819,124.0600736654329,126.6070556640625,78128300,0.0,0.0
2021-05-07 00:00:00-04:00,127.9071148377746,128.30788236807308,126.56791677652002,127.28150939941406,78973300,0.22,0.0
2021-05-10 00:00:00-04:00,126.49950732025513,126.62657341198205,123.95797666716017,123.99707794189453,88071200,0.0,0.0
2021-05-11 00:00:00-04:00,120.72243768449367,123.43013604181222,120.0088523827375,123.07823944091797,126142800,0.0,0.0
2021-05-12 00:00:00-04:00,120.62468591755979,121.83679573122357,119.50054838799285,120.00885009765625,112172300,0.0,0.0
2021-05-13 00:00:00-04:00,121.77814989768362,123.31283969833798,121.4653471184995,122.15937805175781,105861300,0.0,0.0
2021-05-14 00:00:00-04:00,123.4105791838984,125.013694229742,123.01957387710111,124.58358764648438,81918000,0.0,0.0
2021-05-17 00:00:00-04:00,123.9677555883667,124.07528223094239,122.35486340753715,123.43012237548828,74244600,0.0,0.0
2021-05-18 00:00:00-04:00,123.71360895337953,124.1339383673377,121.97364310976869,122.04206848144531,63342900,0.0,0.0
2021-05-19 00:00:00-04:00,120.3900925748675,122.11050419640777,120.09683669552412,121.88568115234375,92612000,0.0,0.0
2021-05-20 00:00:00-04:00,122.41350997859374,124.84750638658275,122.28642897889054,124.44672393798828,76857100,0.0,0.0
2021-05-21 00:00:00-04:00,124.94527906751188,125.12123109705438,122.39397836804899,122.6090316772461,79295400,0.0,0.0
2021-05-24 00:00:00-04:00,123.17597331042118,125.06256693036593,123.10754794421824,124.241455078125,63092900,0.0,0.0
2021-05-25 00:00:00-04:00,124.94527412511385,125.43403637255953,123.47900975619554,124.04596710205078,72009500,0.0,0.0
2021-05-26 00:00:00-04:00,124.10460458296265,124.52493396410016,123.57674856075704,123.99707794189453,56575900,0.0,0.0
2021-05-27 00:00:00-04:00,123.5963093673209,124.76931783925218,122.26689578830224,122.46239471435547,94625600,0.0,0.0
2021-05-28 00:00:00-04:00,122.74587286479516,122.97070334084246,121.74881641359961,121.80746459960938,71311100,0.0,0.0
2021-06-01 00:00:00-04:00,122.2668967957017,122.53082109382872,121.15253650084358,121.4848861694336,67637100,0.0,0.0
2021-06-02 00:00:00-04:00,121.4848886960278,122.42329699238253,121.26006567031901,122.24734497070312,59278900,0.0,0.0
2021-06-03 00:00:00-04:00,121.87589598051592,122.04207082094376,120.36075313288092,120.76153564453125,76229200,0.0,0.0
2021-06-04 00:00:00-04:00,121.27960305680327,123.32260178464209,121.06454977410385,123.05867004394531,75169300,0.0,0.0
2021-06-07 00:00:00-04:00,123.33237521856165,123.47900313915719,122.02251603226817,123.06845092773438,71057600,0.0,0.0
2021-06-08 00:00:00-04:00,123.75271376689696,125.57088967583601,123.37148561983427,123.88956451416016,74403800,0.0,0.0
2021-06-09 00:00:00-04:00,124.34900792468662,124.87686405712522,123.674523845825,124.27080535888672,56877900,0.0,0.0
2021-06-10 00:00:00-04:00,124.16326489562331,125.30695678436511,123.10756020588629,123.27373504638672,71186400,0.0,0.0
2021-06-11 00:00:00-04:00,123.68428989041197,124.57382721619663,123.2639604593567,124.48584747314453,53522400,0.0,0.0
2021-06-14 00:00:00-04:00,124.94526917403981,127.60408885976287,124.2121370186317,127.54544067382812,96906500,0.0,0.0
2021-06-15 00:00:00-04:00,127.01759820560862,127.66275811320399,126.47996494927916,126.7243423461914,62746300,0.0,0.0
2021-06-16 00:00:00-04:00,127.43792318066122,127.94623235462356,125.57089115999193,127.22286987304688,91815000,0.0,0.0
2021-06-17 00:00:00-04:00,126.8807541337841,129.56890564121335,126.73411873855628,128.82598876953125,96721700,0.0,0.0
2021-06-18 00:00:00-04:00,127.7702791806661,128.5522748841205,127.31084850130004,127.5259017944336,108953300,0.0,0.0
2021-06-21 00:00:00-04:00,127.36948968462076,129.43203530764706,126.304007918975,129.3245086669922,79663300,0.0,0.0
2021-06-22 00:00:00-04:00,129.15833692853147,131.0644774987528,128.65979753012715,130.9667205810547,74783600,0.0,0.0
2021-06-23 00:00:00-04:00,130.76148704310285,131.2991204035654,130.2336234107885,130.69305419921875,60214200,0.0,0.0
2021-06-24 00:00:00-04:00,131.42616459271213,131.6118938058328,129.9403458033597,130.40956115722656,68711000,0.0,0.0
2021-06-25 00:00:00-04:00,130.45845211286021,130.87877412754855,129.8230618536797,130.11631774902344,70783700,0.0,0.0
2021-06-28 00:00:00-04:00,130.40953513106874,132.20814888176557,130.35088695244318,131.74871826171875,62111300,0.0,0.0
2021-06-29 00:00:00-04:00,131.76828191642397,133.4202753370262,131.3284056301101,133.2638702392578,64556100,0.0,0.0
2021-06-30 00:00:00-04:00,133.1074740660687,134.319591281627,132.81421821699357,133.8797149658203,63261400,0.0,0.0
2021-07-01 00:00:00-04:00,133.52784002194588,134.241417974861,132.70672048251464,134.18276977539062,52485800,0.0,0.0
2021-07-02 00:00:00-04:00,134.7985434022486,136.8513191558301,134.65192295511142,136.81222534179688,78852600,0.0,0.0
2021-07-06 00:00:00-04:00,136.91977180863466,139.9304881404482,136.91977180863466,138.82591247558594,108181800,0.0,0.0
2021-07-07 00:00:00-04:00,140.31167891632185,141.63132244280555,139.45148087151952,141.3185272216797,104911600,0.0,0.0
2021-07-08 00:00:00-04:00,138.3958239838689,140.82004384366806,137.5062865843974,140.01849365234375,105575500,0.0,0.0
2021-07-09 00:00:00-04:00,139.53949700886304,142.37426891530228,139.44174008149082,141.84642028808594,99890800,0.0,0.0
2021-07-12 00:00:00-04:00,142.92170074885988,143.0292274131984,140.76139773464533,141.25015258789062,76299700,0.0,0.0
2021-07-13 00:00:00-04:00,140.79069576168808,144.1435611902038,140.3996979177406,142.36448669433594,100827100,0.0,0.0
2021-07-14 00:00:00-04:00,144.76918951306558,146.20612993530744,144.35862232189876,145.79556274414062,127050800,0.0,0.0
2021-07-15 00:00:00-04:00,145.88352652438826,146.626428391954,143.7818721014033,145.14060974121094,106820300,0.0,0.0
2021-07-16 00:00:00-04:00,145.12109318169695,146.3918438290554,142.59911642566018,143.09764099121094,93251400,0.0,0.0
2021-07-19 00:00:00-04:00,140.51701186307943,140.82982210985173,138.48379000590003,139.24624633789062,121434600,0.0,0.0
2021-07-20 00:00:00-04:00,140.23353355980825,143.79166790162552,139.74477876057173,142.86302185058594,96350000,0.0,0.0
2021-07-21 00:00:00-04:00,142.25694855475027,142.8434601888897,141.37719601915154,142.12986755371094,74993500,0.0,0.0
2021-07-22 00:00:00-04:00,142.65775422849268,144.86692056753935,142.53067320676791,143.4984130859375,77338200,0.0,0.0
2021-07-23 00:00:00-04:00,144.23151664043684,145.37520086194326,143.6156809382373,145.2187957763672,71447400,0.0,0.0
2021-07-26 00:00:00-04:00,144.93533686845095,146.46024929276885,144.37814929731337,145.63914489746094,72434100,0.0,0.0
2021-07-27 00:00:00-04:00,145.76622426436333,145.85421146271116,142.27652280868347,143.46908569335938,104818600,0.0,0.0
2021-07-28 00:00:00-04:00,141.55313976010396,143.66456373234172,139.3341891527353,141.7193145751953,118931200,0.0,0.0
2021-07-29 00:00:00-04:00,141.43585562825191,143.25402394226987,141.3283289838246,142.36448669433594,56699500,0.0,0.0
2021-07-30 00:00:00-04:00,141.13284920856503,143.038990058725,140.8689174245079,142.57955932617188,70440600,0.0,0.0
2021-08-02 00:00:00-04:00,143.06832751008895,143.64505468245218,141.9832910916965,142.24722290039062,62880000,0.0,0.0
2021-08-03 00:00:00-04:00,142.53066410966022,144.710506214658,141.91482832443904,144.04580688476562,64786600,0.0,0.0
2021-08-04 00:00:00-04:00,143.95782973398676,144.46612394001684,142.99008994933277,143.64501953125,56368300,0.0,0.0
2021-08-05 00:00:00-04:00,143.67433041548927,144.51498911354923,142.882550171565,143.75253295898438,46397700,0.0,0.0
2021-08-06 00:00:00-04:00,143.2728518562968,144.0168667237269,142.56798937643336,143.0672607421875,54126800,0.22,0.0
2021-08-09 00:00:00-04:00,143.12599828625463,143.6154852947151,142.46030312496822,143.018310546875,48908700,0.0,0.0
2021-08-10 00:00:00-04:00,143.36096991463478,144.60427120704347,142.24494003565766,142.53863525390625,69023100,0.0,0.0
2021-08-11 00:00:00-04:00,142.97915931025486,143.63507011431875,142.47008863472837,142.79315185546875,48493500,0.0,0.0
2021-08-12 00:00:00-04:00,143.11621825238865,145.91608462298464,142.77357136091953,145.7594451904297,72282600,0.0,0.0
2021-08-13 00:00:00-04:00,145.8377859484882,146.2979050117812,145.15250700463497,145.96505737304688,59375000,0.0,0.0
2021-08-16 00:00:00-04:00,145.4168108670683,148.01110127736936,143.3903421833443,147.94256591796875,103296000,0.0,0.0
2021-08-17 00:00:00-04:00,147.07128740440294,148.49079698288415,145.95525743273268,147.03213500976562,92229700,0.0,0.0
2021-08-18 00:00:00-04:00,146.65031157772893,147.55096588599457,143.07704743235058,143.2826385498047,86326000,0.0,0.0
2021-08-19 00:00:00-04:00,141.9805937770935,144.88814766514,141.46173876765357,143.615478515625,86960300,0.0,0.0
2021-08-20 00:00:00-04:00,144.33994240518913,145.37765255184942,143.6938159198485,145.0741729736328,60549600,0.0,0.0
2021-08-23 00:00:00-04:00,145.191637464402,147.03211343952145,144.78047016020776,146.5622100830078,60131800,0.0,0.0
2021-08-24 00:00:00-04:00,146.30768202395666,147.68803914447207,146.01398679478913,146.47410583496094,48606400,0.0,0.0
2021-08-25 00:00:00-04:00,146.66014088374254,147.15942734858208,144.69240787291454,145.24063110351562,58991300,0.0,0.0
2021-08-26 00:00:00-04:00,145.23084796686985,145.98464744634347,144.40849817604698,144.4378662109375,48597200,0.0,0.0
2021-08-27 00:00:00-04:00,144.37909428379132,145.62239555790586,143.7427671019152,145.47555541992188,55802400,0.0,0.0
2021-08-30 00:00:00-04:00,145.86714409511154,150.26274327805922,145.48534478526688,149.9005126953125,90956700,0.0,0.0
2021-08-31 00:00:00-04:00,149.45018454491938,149.5872403166816,148.1089799162903,148.63763427734375,86453100,0.0,0.0
2021-09-01 00:00:00-04:00,149.61662363000326,151.72141211238971,149.1369209108447,149.3033447265625,80313700,0.0,0.0
2021-09-02 00:00:00-04:00,150.63476334782075,151.46689743705474,149.19567000260434,150.4193878173828,71115500,0.0,0.0
2021-09-03 00:00:00-04:00,150.52704024294897,151.37875779988858,149.87112944077313,151.05569458007812,57808700,0.0,0.0
2021-09-07 00:00:00-04:00,151.71161021089787,153.95345421989785,151.1438034675188,153.39544677734375,82278300,0.0,0.0
2021-09-08 00:00:00-04:00,153.67933999735516,153.73807604944514,150.74241788918883,151.84866333007812,74420200,0.0,0.0
2021-09-09 00:00:00-04:00,152.2206926173688,152.82765179688866,150.7130640942289,150.83055114746094,57305700,0.0,0.0
2021-09-10 00:00:00-04:00,151.74099688432676,152.21090030495253,145.57345660401688,145.83778381347656,140893200,0.0,0.0
2021-09-13 00:00:00-04:00,147.4628570574199,148.23623993767643,145.62238117403191,146.4055633544922,102404300,0.0,0.0
2021-09-14 00:00:00-04:00,147.18879983029802,147.8936625589279,143.82112566861377,145.00567626953125,109296300,0.0,0.0
2021-09-15 00:00:00-04:00,145.4363806410637,146.29788257432963,143.2924251085685,145.89649963378906,83281300,0.0,0.0
2021-09-16 00:00:00-04:00,145.31889761636606,145.83775262228568,144.1245481851662,145.66152954101562,68034100,0.0,0.0
2021-09-17 00:00:00-04:00,145.69094622198233,145.69094622198233,142.69527265072225,142.9889678955078,129868800,0.0,0.0
2021-09-20 00:00:00-04:00,140.776504047189,141.79463072276096,138.29970032094099,139.93458557128906,123478900,0.0,0.0
2021-09-21 00:00:00-04:00,140.90376327110957,141.55968919492042,139.77794880575027,140.41427612304688,75834000,0.0,0.0
2021-09-22 00:00:00-04:00,141.412798340786,143.35116277449677,140.67856780429392,142.7833709716797,76404300,0.0,0.0
2021-09-23 00:00:00-04:00,143.56654423015996,143.98751085632557,142.57778577756685,143.74276733398438,64838200,0.0,0.0
2021-09-24 00:00:00-04:00,142.59741498946727,144.36935626712534,142.4995115740755,143.83091735839844,53477900,0.0,0.0
2021-09-27 00:00:00-04:00,142.41137995898362,142.89108270101565,140.79607848273122,142.3134765625,74150700,0.0,0.0
2021-09-28 00:00:00-04:00,140.2380609198885,141.7065222907774,138.7108634842379,138.92623901367188,108972300,0.0,0.0
2021-09-29 00:00:00-04:00,139.4744272822133,141.41279162385416,139.0436763311914,139.8268585205078,74602000,0.0,0.0
2021-09-30 00:00:00-04:00,140.6394755188606,141.3443383301605,138.3095115071768,138.52488708496094,89056700,0.0,0.0
2021-10-01 00:00:00-04:00,138.91641944607758,139.91497721524382,136.18508826736803,139.65065002441406,94639600,0.0,0.0
